"uid","phyto_mean_biovol","phyto_se_biovol","phyto_total_density","zoo_mean_biomass","zoo_se_biomass","zoo_total_density","temp_mean","phos_total_mean","nitrate_mean","silicate_mean","site_id"
7526,1536.14821085139,31886.6505624867,20192.3909276361,0.134423636477473,0.281621129219465,2667.301,24.2375,317,0,39.788,"NLA12_ND-172"
7527,4508.48604393519,15750.8903466123,365.823512289375,0.0683249606838787,0.159671930519921,507.1075,26.6,50,5.6,12.767,"NLA12_MD-118"
7528,1558.04824017648,1834.49443591232,1882.49720167059,0.350600114913147,0.368401641046489,386.9009,25.8666666666667,10,0.002,0.841,"NLA12_OH-R02"
7529,1113.70986056784,5143.13273037091,3542.41714200904,0.066998778650279,0.196263236335409,2455.3164,23.5,33.6,0.005,13.6,"NLA12_CA-145"
7530,86.099863845662,3189.50949856196,82753.6480460878,0.424325930784997,0.793418500681286,289.0356,30.2,132,0.002,2.477,"NLA12_FL-103"
7531,342.645711531965,1611.78348243373,22720.9186625811,0.0503975464034897,0.167759450667129,252.7881,29.7333333333333,70,0.003,5.012,"NLA12_FL-108"
7532,36.8758538272028,775.039631879118,23124.6146,0.700081831925547,1.54865786879732,72.099,30.02,35,0.024,2.659,"NLA12_FL-R06"
7533,1291.8223283128,3101.91303805974,969.563065329462,0.323840569327029,0,8.3748,18.585,58,0.414,29.572,"NLA12_ID-166"
7534,1697.73149841454,2327.3188393409,85.1176256286408,0.0728450292028014,0.147265005031164,379.6896,24.0333333333333,6,0.05,1.1,"NLA12_ME-110"
7535,331.294522803176,746.81573707241,5261.51355250624,0.168371424619215,0.132642642634353,208.2016,31.87,20,0.002,1.87,"NLA12_MS-128"
7536,1627.55870001904,11174.4323294414,4869.16350108129,0.291693961297793,0.930497670695711,311.2639,24.0666666666667,39,0.002,13.656,"NLA12_SD-107"
7537,4058.41841310998,111712.592628634,43907.4599351743,3.26549939433983,NA,0.9081,26.7666666666667,70,0.002,7.814,"NLA12_VA-102"
7538,519.071170771241,1527.71784084929,1405.63673978641,2.81055405311698,7.62650295978315,106.7154,25.4,69,0.003,32.908,"NLA12_WA-R08"
7543,275.999049769498,3602.38150987467,9646.10811712375,2.10497304308704,19.4058486062492,558.7806,24.6666666666667,53,0,3.208,"NLA12_ND-160"
7544,577.204848760361,2278.48074627748,2463.08575205724,0.319516292382566,1.00650252024527,1238.186,22.875,18,0.005,1.085,"NLA12_NH-107"
7548,210.945441111332,4276.58463685031,23746.3943402137,0.0629976490071091,0.267655204337222,973.1633,28.9,53,0.003,12.112,"NLA12_IN-127"
7549,10513.3709214579,26586.0236620348,880.123649505643,0.291799142064093,1.05555456452707,237.78,21.59,44,0.002,6.724,"NLA12_ID-110"
7552,2235.87974269822,110208.702128042,28231.870775091,NA,NA,NA,NA,390,0,2.676,"NLA12_SD-119"
7558,101.592766456063,4019.84612676522,53173.4793936955,0.808123217257644,1.59193863828786,515.7784,27.9,42,0.002,9.522,"NLA12_MD-108"
7559,909.41397928202,49870.2964313254,108993.718902535,0.0897183630598421,0.612337193337089,7938.5822,24.198,599,0,19.052,"NLA12_ND-194"
7560,2272.13864630564,3209.66308609598,243.291655814582,0.35824164870354,0.393633994241682,40.1285,19.9875,20,0.003,14.199,"NLA12_OR-129"
7563,1437.40246078851,4180.43270833366,1134.56163015429,0.0822103180226782,0.294335700166424,1205.9423,18,29.5,0.005,1.54,"NLA12_CA-128"
7564,188.805478711823,12191.622761405,264707.659705588,0.0161476143019018,0.155388069257686,2510.8353,30.7666666666667,124,0.002,10.485,"NLA12_VA-119"
7565,425.323551296556,5870.54491721097,23102.254090672,0.690378484837556,2.19593783970749,382.6362,29.8333333333333,15,0,3.871,"NLA12_VA-R06"
7570,342.399492098073,1178.89636499998,2259.36549338811,0.0905284368133277,0.118332747788668,386.0102,23,6,0.05,2.7,"NLA12_ME-106"
7571,656.364812241171,632.248825982837,355.568360075718,0.0748353176087677,0.107151787446562,402.3047,30.8966666666667,20,0.003,6.603,"NLA12_MS-113"
7572,264.575764087517,2845.37152096342,89347.0649786373,0.276089188568411,1.37156453238077,1262.1483,26.875,572,0.002,2.738,"NLA12_OH-102"
7573,215.872686576378,957.058831635905,1127.01662474525,0.037963232036746,0.0618130535959194,1682.3831,26.1333333333333,38,0.002,16.535,"NLA12_MN-104"
7574,961.202556504053,6475.16579794991,4579.18583759139,0.0377226819645467,0.17067566696604,727.944,25.6,82,0.002,36.582,"NLA12_MN-131"
7579,799.885142303637,4032.69024172393,21855.9046374482,0.145369687640074,0.248461766746344,1805.5229,27.7433333333333,46,0.468,3.545,"NLA12_IN-111"
7580,1143.52589246758,5417.07553378264,643.337160046736,0.378369308262098,0.446710457689944,128.1309,19.0666666666667,12,0.002,2.572,"NLA12_WY-R02"
7581,99.929428072257,1030.87810980274,57753.6902785723,0.108618276980392,0.488100537431299,3724.5113,25.4666666666667,69,0,6.78,"NLA12_MN-143"
7582,806.864378240212,456.055852538495,234.859381837258,1.28994298406257,2.38883861615616,51.0559,25.5666666666667,15,0.003,0.972,"NLA12_CT-126"
7584,2843.56175182218,3517.54762531949,623.095899241369,0.695929527469422,1.19408064748202,225.7674,26.44,20,0.003,4.986,"NLA12_IN-101"
7586,913.974731860355,67578.5325438067,79884.0585556313,0.032691353654296,0.185317837237618,845.1929,27.7333333333333,64,0.002,11.105,"NLA12_VA-106"
7587,2954.84494890928,14183.52191686,2532.3339912174,4.27811939175642,21.6342686214639,561.7289,20.5125,175,0.096,6.802,"NLA12_ID-203"
7588,8307.4304878717,31148.908413469,6368.71719677242,0.62621773729778,0.558773673180217,372.2991,22.955,82,0.002,9.54,"NLA12_ID-122"
7589,367.968231743013,3228.84606987103,6851.8722085249,0.297322671014452,0.385211267566008,239.4476,30.2666666666667,19,0.002,2.724,"NLA12_IN-130"
7590,29270.2938773492,224451.326786901,1815.78288855955,0.309994164566082,0.899379982907106,233.7444,21.1425,79,0.002,24.09,"NLA12_ID-198"
7592,1307.49010448153,3799.38440347939,1530.83549415748,0.0760921940600443,0.0786425811083771,344.2955,26.4666666666667,16,0.002,5.099,"NLA12_IN-113"
7593,837.31586953454,2062.13749688867,277.385389613016,0.141313757538556,0.0642100622366892,151.6703,20.9,27,0.005,9.818,"NLA12_UT-167"
7595,171.047104277109,2575.64312676958,86628.5617054029,0.0181935677359072,0.135269357514471,1353.0881,25.7333333333333,52,0.04,0.439,"NLA12_PA-117"
7596,1456.97190285502,11205.8958493464,15273.0677319824,0.117005760999378,0.228032468526359,256.6395,26.3,7,0.35,1.714,"NLA12_PA-106"
7597,1837.87856890116,10913.5993168568,1097.23838735749,0.442846502360225,0.127440078824948,105.3925,22.3,6,0.05,3.8,"NLA12_ME-103"
7598,332.309030731556,608.564460400693,3083.32553359858,0.0390764849148181,0.166732457394642,3086.5289,31.6666666666667,7,0.05,1.55,"NLA12_OK-288"
7615,5385.16422743048,10010.5137260987,372.739261390689,0.0715297144277492,0.110245628720511,703.2476,NA,18,0.002,11.717,"NLA12_OR-107"
7621,581.393284065092,4943.14729278615,8135.75153057742,0.161644187730858,0.0515031636084432,215.5277,23.7666666666667,20,0.003,6.708,"NLA12_WA-R10"
7622,11099.3422777683,25519.3741140033,1097.95377868555,0.0937520040373511,0.105117650318268,430.3812,20.1183333333333,12,0.002,3.164,"NLA12_OR-145"
7623,61.1148689235401,368.586773340911,10342.6946949817,0.077313602937554,0.0940779929372295,487.1536,16.4666666666667,23,0.002,9.069,"NLA12_MT-110"
7625,337.333712564375,1159.98156758676,632.497912165488,0.294241904772113,0.262961281765085,130.6109,16.0833333333333,11,0,3.842,"NLA12_MT-152"
7631,1093.96627751485,4754.37581476909,699.470955117822,0.100146076679892,0.68538976043901,1181.9135,11.9866666666667,14,0,1.348,"NLA12_WY-133"
7633,6019.47686812819,244441.447173335,21993.690552227,0.0372339529187967,0.109216413449155,1620.0563,26.26,411,0,10.15,"NLA12_IN-147"
7636,234.874840289111,3232.06755712173,10938.1605302537,0.0235735105485742,0.130510612546396,562.7206,29.8,12,0.002,2.857,"NLA12_VA-R05"
7637,157.53758053702,7166.70068071365,183146.948114516,0.0405435957037402,0.0852992764814781,656.8411,26.65,41,0,3.536,"NLA12_OH-137"
7640,330.907959307461,15793.0678477776,67107.4538586939,0.0461274123120307,0.0478826323727263,128.7976,31.2,60,0,14.557,"NLA12_TX-113"
7642,11.4533396576432,60.3401681136571,20615.5477666667,1.71864968239874,0.766188182490647,5.8564,24.1,79,0,48.039,"NLA12_WA-R09"
7643,239.119700212755,812.188861724492,2614.29054044395,1.4279957579387,3.83770212676706,227.4366,18.7,17,0.002,2.186,"NLA12_UT-196"
7644,492.754168643376,5626.1799545475,28635.8460492543,0.0269815293923517,0.251650547518888,792.6756,24.7,67,0,20.96,"NLA12_ND-202"
7645,516.694285848479,18470.0759365837,73213.5897742313,0.0207490081804132,0.175688052212567,5462.5358,25,78,0,21.047,"NLA12_ND-198"
7649,325.892172091792,12593.021248365,202143.194262871,0.165196817690911,0.563943993117667,2662.972,22.85,359,0,52.09,"NLA12_ND-190"
7650,260.798177501919,2373.31459850777,11845.2970683711,0.298185533087436,0.212386353229256,299.041,24.8,11,0.05,4,"NLA12_ME-121"
7652,622.425318896985,18324.4059114859,46683.3108217584,0.085958456457509,0.561533851260496,2029.6921,27.1166666666667,289,0.003,8.702,"NLA12_OH-134"
7671,6782.21399190599,96450.0834371906,6419.54268024569,2.20916901464344,5.4365355594488,151.194,21.61,147,0.002,6.162,"NLA12_ID-104"
7684,3111.38664699142,17055.40024561,322.468845545177,0.833076677291854,0.873746935294597,339.8842,16.74,84,0.003,17.528,"NLA12_CO-121"
7685,6922.84232831985,187017.080964129,4834.81227099148,0.0541846710178193,0.138716618565331,570.1631,18.3666666666667,180,0.002,12.868,"NLA12_WA-102"
7686,620.034718740398,7072.03736189522,3014.02467928969,0.103228563405138,0.171260332740254,1197.2074,21.9,33,0,4.239,"NLA12_CO-117"
7698,1794.99920081391,6361.35795233502,703.877662578962,1.60494045617822,2.33968595563525,158.2364,19.3033333333333,51,0.004,12.948,"NLA12_WY-115"
7701,419.988107362982,1365.42979346512,17443.6960612988,1.86291131949165,3.87939382564876,192.703,21.5,91,0,29.9,"NLA12_ND-145"
7703,879.01095117315,12877.9173436233,17367.4611706775,0.309808202078939,0.848061882218701,590.2723,26.59,38,0.002,1.955,"NLA12_IN-134"
7706,4368.03786648094,16109.2281170376,898.582239984601,0.46775828193866,0.310378650868999,131.823,24.8,7,0.05,1.1,"NLA12_ME-130"
7707,2023.20572469431,83351.2180625783,7107.01153496021,5.87750018104135,13.8121328976897,55.236,22.85,36,0.089,3.843,"NLA12_ND-131"
7712,107.669482521326,1832.30404868336,46801.1462124554,3.37413987872883,3.82738365265747,122.3374,22.0333333333333,25.6,0.005,10,"NLA12_CA-188"
7713,1355.11417956598,3470.03744360602,220.155820298148,0.577399613538001,0.431772376212006,81.1464,17.625,16,0,5.907,"NLA12_MT-124"
7714,85.6819847245177,2855.61103937309,230621.293002632,3.34545353694886,6.81621164720687,171.2705,23.4333333333333,554,0.002,22.275,"NLA12_SD-147"
7719,3911.11050045572,13836.8961840743,450.397601907373,0.512641328520346,0.639598344575888,317.7791,23,48,0,13.233,"NLA12_OR-105"
7723,1287.55183990018,3007.60856489525,4102.42831108804,0.694288008113571,2.54392708160559,253.5998,25,54,0,12.157,"NLA12_MN-121"
7729,478.08304075292,2489.99980806955,42974.0570890027,0.137418834511386,0.388595083261192,830.4946,29,129,0.002,9.844,"NLA12_DE-101"
7730,827.448795445706,1607.58251004919,477.950060567766,0.50615734764039,1.87367516987306,135.6347,22.6,475,0.003,12.544,"NLA12_SD-137"
7734,260.85840413206,2159.11290916185,12371.5328238619,0.109085705940944,0.358564037844288,458.1141,29.7,111,0.002,26.84,"NLA12_TX-104"
7735,1298.49426391411,5747.05260570588,4538.17197169365,0.0930414953312931,0.0636160926836568,303.3281,27.55,28,NA,1.29,"NLA12_WI-144"
7737,1947.10346804191,42046.625490603,12228.2403230189,5.38134373673338,15.2220815086725,267.1178,24.9666666666667,152,0.002,30.76,"NLA12_MN-119"
7738,163.544970218602,5631.62184682971,423749.349082197,0.398979620652016,4.11023476652912,2415.1018,29,103,0,10.482,"NLA12_VA-R18"
7739,1154.74335961988,5773.07973159014,1578.87176852887,0.0465772771951502,0.139095041096944,672.0702,29.6733333333333,5,0.05,4.43,"NLA12_OK-132"
7740,2673.15451894496,6316.94671508672,283.339572266452,0.380961291162879,0.319002732300814,54.5121,25.3,4.1,0.005,10.2,"NLA12_CA-119"
7743,587.15387690985,467.487002289038,191.851769408133,0.210847943773298,0.127903740507516,182.689,17.6666666666667,8,0,1.096,"NLA12_WA-R11"
7747,723.170740770728,11588.3084567776,2915.7479741959,15.8342337533599,51.3400046171965,52.457,22.275,288,0.003,32.29,"NLA12_OR-154"
7748,1437.12156371346,2750.74034527514,1146.18564496638,0.322094875625528,0.472481617692697,504.6333,24,36,0.007,4.341,"NLA12_MN-103"
7753,533.405025246861,4501.5115552183,19255.0241950696,0.451447769562774,0.644543354708421,504.1859,27.4866666666667,31,0,1.416,"NLA12_IN-144"
7754,258.709654217749,930.168843887789,10950.4955289204,0.13589938207511,0.162148960071763,637.2781,27.3666666666667,21,0.003,4.377,"NLA12_IN-110"
7757,187.253714983715,4952.32174950375,102201.549689224,0.204473859932675,0.215449100776446,385.0277,27.56,40,0,5.884,"NLA12_IN-105"
7758,606.426674492452,1035.67759410403,1902.54890084714,0.295130960123482,0.464893929029802,292.4478,23.8,23,0,0.206,"NLA12_WI-R12"
7764,211.442148453761,3787.58687661746,141529.713640533,0.0335916048761552,0.337269304515048,2954.2292,29.355,209,0.05,12.6,"NLA12_OK-292"
7765,141.235920729649,660.931952626533,4415.80575662347,0.064913718415232,0.0874415359618612,490.545,24.9,48,0,12.951,"NLA12_MN-106"
7767,1050.12696771005,1154.55113048485,2159.24234585134,0.050008223937928,0.0831788961171208,508.8803,25.0866666666667,56,0.002,19.313,"NLA12_MN-115"
7768,1017.3674924059,475.749375985464,345.268060579878,0.85412367323362,0.527544417429904,159.6174,20.125,20,0.002,5.581,"NLA12_CO-R04"
7769,41.1757694573584,242.168166566819,10086.4868482932,0.110917115857454,0.0920228091280302,109.5674,25.825,27,0.095,7.562,"NLA12_AL-113"
7770,126.825371191284,2074.52445196884,6287.86084920843,0.551241746662413,0.660871697616913,103.443,29.1666666666667,36,0.196,0.263,"NLA12_NC-104"
7772,3190.51734250757,14027.9154142703,3233.70943130222,0.678286083279522,1.49692207135385,240.035,27.2666666666667,18,0.002,2.824,"NLA12_IN-164"
7773,1001.49117372248,2795.42726006424,524.058400284451,0.0617709925075996,0.325633313446972,410.9097,25,4,0.05,1.1,"NLA12_ME-101"
7774,571.922658338079,578.848056037656,1004.74792565451,0.177076205197797,0.25819741248266,242.1449,24.9333333333333,5,0.05,4.1,"NLA12_ME-126"
7775,1010.87849434708,33788.643763177,58857.3234460085,0.0261096281267911,0.154012958290704,3798.0472,23.45,277,0,30.7,"NLA12_NE-107"
7776,1530.51112737134,2865.25932809759,652.426287821248,2.21238128385377,4.58909806976714,191.9284,23.775,125,0.006,49.499,"NLA12_OR-112"
7777,1760.72190835917,5880.16354582108,5495.34713128943,0.126417898114418,0.426194660537891,499.7979,28.5333333333333,24,0.004,2.181,"NLA12_VA-112"
7778,515.789722737051,56094.7318111753,268049.875473156,0.0362191731796786,0.155790466001299,3981.1842,27.5,112,0.009,3.754,"NLA12_VA-123"
7785,376.92769755328,3305.87058457114,5791.35352235937,0.035105317904551,0.432443249854071,1281.501,23.2,17,0.002,0.372,"NLA12_WI-R13"
7787,754.491054987974,4341.4054622731,4020.74872610432,0.0629978692818746,0.289255062627434,2312.1782,23.0333333333333,23,0,3.345,"NLA12_MI-150"
7791,202.139531148801,1559.76196892913,12839.4769051358,0.0314831481165775,0.0685149971909767,504.454,29.35,46,0.002,4.309,"NLA12_GA-111"
7793,411.831047700223,5886.81011896674,14658.1534816534,0.15795517988357,0.146084212904712,392.8013,27.8666666666667,37,0,10.536,"NLA12_IN-102"
7794,100.07531314879,2197.57027547628,70325.6923826586,0.193206661910263,0.207624244292785,593.0251,27.7666666666667,29,0,3.194,"NLA12_IN-106"
7795,243.228556489456,1158.46402616412,2756.80472423915,0.524903956427758,1.21030244198533,724.3327,23.2333333333333,21,0.002,1.71,"NLA12_MI-125"
7796,2771.4514288679,3147.53488828748,95.9083464105947,0.123090619435854,0.147531208127393,38.4156,18.8666666666667,4.8,0.0139,7.48,"NLA12_CA-108"
7798,896.710469640852,8924.8366283268,3415.56708290324,2.2922956690469,4.94296937954499,78.4377,14.6666666666667,23,0.002,1.617,"NLA12_UT-118"
7800,2234.59170896289,3475.4469390123,319.433974554254,0.129066485708766,0.119088834847161,379.9042,26.7666666666667,19,0,5.061,"NLA12_CT-103"
7802,219.8538222847,4039.86567589838,70617.9332510992,0.0837833233938988,0.433714944329109,3412.5013,25.15,243,0.002,10.788,"NLA12_MN-177"
7804,2535.37666027297,4960.16225355341,1151.8326183872,0.0119372507354984,0.0499911997699894,1085.7944,30.0133333333333,34,0.002,5.412,"NLA12_TX-116"
7805,834.863710269891,22642.6434103704,34849.7306831008,0.0828723245959199,0.163068927509126,670.0343,27.3533333333333,112,0,11.939,"NLA12_IN-166"
7808,707.030051593331,51489.147126944,325664.366730253,0.0355003716171906,0,4.5746,23.8666666666667,1730,NA,13.4,"NLA12_WI-134"
7810,161.896692582619,11272.4295668665,177091.233375067,1.23370791818131,2.10577059074279,322.1611,21.15,452,0.326,59.013,"NLA12_OR-102"
7811,759.243851612459,1660.87843092045,2606.72380381713,0.122089145212148,0.189989467177473,1044.341,NA,39,0.002,7.254,"NLA12_AR-109"
7812,609.192783927274,2091.69505213813,2849.56736652225,0.233524206556107,0.160115243577518,176.2601,NA,30,0.013,5.005,"NLA12_AR-104"
7814,110.638514934859,556.030530131507,23276.0954999823,0.0748931716052032,0.0751251287803121,49.8697,29.4666666666667,58,0,1.336,"NLA12_FL-130"
7815,261.633187874582,19468.1632215128,362865.821769943,0.0275177729128079,0.0710058185957923,2267.9597,24.6666666666667,172,0.002,17.711,"NLA12_MN-167"
7816,2752.82546127227,9664.23176846588,1335.49530158039,0.187233845851607,0.903588825277877,484.5876,29.0333333333333,19,0.002,1.504,"NLA12_NC-127"
7819,744.268784547154,4577.40859459338,1184.74286038545,0.0905520277616749,0.110659431117155,449.1948,23.6,10,0.05,2.2,"NLA12_ME-120"
7821,1347.66978628262,9504.10283739921,2370.02847708733,0.91672468994154,1.30198979647439,457.575,20.5216666666667,259,0.104,17.672,"NLA12_AZ-103"
7827,1149.26875898094,2500.72961479403,373.885095146074,0.0757754836290477,0.518335621843994,2900.4513,13.6,14,0.002,1.528,"NLA12_CO-133"
7828,267.626982883541,3493.4773238047,17431.4395732289,0.0417766621967432,0.0986463089935244,1424.1109,21.1,40,0.002,0.303,"NLA12_MN-160"
7829,129.74547520836,2960.79232184638,58208.1311257425,0.0172684129526946,0.0591870578327135,711.2466,25.1666666666667,148,0.005,5.329,"NLA12_IN-159"
7830,484.353479557159,2264.31765548386,25930.5836732775,0.510605552012353,1.22967945279789,476.656,23,140,0,35.489,"NLA12_NE-111"
7836,470.490855182571,14896.9667054215,39927.4170891385,0.246468227832309,0.256268004892467,34.4657,29.9,77,0.011,7.709,"NLA12_FL-109"
7839,370.096241728753,39888.9494478319,744727.303982473,0.0351034459788122,0.272809208922847,2365.8532,29.3,81,0.003,14.661,"NLA12_FL-105"
7840,933.185976034618,2780.8828525957,14646.7737449078,0.157838385642563,0.508045841278663,1287.695,21.3,128,0.002,45.573,"NLA12_NE-112"
7841,499.746905139439,2257.70846141642,7204.26097345304,0.107764362440836,0.0888494290859499,155.2452,22.4666666666667,28,0.002,5.752,"NLA12_UT-218"
7845,481.238493665334,9782.82479497739,35854.7499961617,0.00983947731276461,0.236126408987626,6868.4746,26.2,140,0.002,1.865,"NLA12_NC-124"
7846,417.9020099674,4028.72999963724,12685.9132412729,0.517838950897415,2.32279845067402,1006.4297,26.2,58,0.004,9.238,"NLA12_NC-115"
7856,642.164159395528,40078.9269537876,135728.243069878,0.026433863734803,0.542185411481428,19668.309,19.85,336,0,60.541,"NLA12_SD-131"
7858,982.706396115998,32162.7079275798,33025.5287225882,0.193256240334658,0.449221133714745,1239.0922,20.44,432,0,30.133,"NLA12_ND-156"
7859,1589.18946181957,990.4215419265,60.1888595400589,0.480037371291863,1.25326814768332,767.434,16.55,31,0,2.013,"NLA12_WY-116"
7862,99.7573953972373,766.704494027903,34892.3756653775,0.0560618758127098,0.151885535521281,210.2534,29.4333333333333,51,0.01,13.084,"NLA12_SC-118"
7895,1408.46889310263,5663.11342291892,3561.70270785984,0.547789668893807,1.0962118776616,555.8398,22.7233333333333,44,0,7.475,"NLA12_IN-120"
7896,23.3296338034424,187.33079966603,155993.57400385,0.193234349375438,0.336666636841113,903.8569,21.56,107,0.047,29.632,"NLA12_IN-145"
7909,289.758023841157,6988.3696028749,52481.6002318415,0.0456194344250477,0.0843239564779144,1846.9453,29.94,50,0,2.932,"NLA12_FL-126"
7911,2814.39179534513,6556.84718638232,1113.14496918359,0.184149225755384,0.516294954908605,420.1902,25.4,42,0.002,7.387,"NLA12_MO-105"
7912,32223.0148580922,553336.578660312,1430.9926092257,0.119889683809053,0.173777510159966,527.3206,26.0666666666667,29,0.002,7.017,"NLA12_MO-110"
7915,4103.881222244,96019.7701940293,4553.276216918,0.367362133515091,0.205875316497849,184.2743,NA,15,0.002,3.533,"NLA12_WA-109"
7916,418.045334715646,461.637173973188,104.342720938795,1.28017176347705,0.0599134472724853,25.8495,21.4666666666667,4.1,0.0067,12.9,"NLA12_CA-103"
7917,531.522261033632,852.081723517296,783.246758828899,0.407447735472753,0.363180864388895,154.933,22.7333333333333,8,0.05,2.5,"NLA12_ME-102"
7918,1877.95083054253,0,46.8824575,0.738304093567251,NA,0.342,18.98125,9,0.002,0.657,"NLA12_OR-109"
7920,3169.83609928146,14000.9380627257,4029.97049863105,0.0760509452341242,0.122549295788024,2232.4522,23.7766666666667,51,0.004,10.279,"NLA12_IN-149"
7921,1540.10653945238,108904.402817268,36302.431253217,0.0492020578331356,0.222276232439763,742.723,23.3333333333333,962,4.75,13.734,"NLA12_IN-179"
7922,1691.30584598918,6300.77707953654,1584.05897588149,0.0621813369416398,0.190862084318943,1023.4164,22.81,11,0.003,7.119,"NLA12_IN-187"
7923,1207.04716254538,2899.8771834165,789.622084848872,0.131724849520208,0.164351117070077,1200.2276,22.7333333333333,13,0.05,4.3,"NLA12_ME-116"
7924,281.953507682175,1112.46412990949,34102.5886755012,0.0617139710427398,0.53547696424891,3071.8652,21.9,132,0,24.243,"NLA12_MN-152"
7925,144.139686963371,202.966205725364,783.833516502025,3.69937390947347,NA,0.9743,15.8833333333333,8,0.002,3.624,"NLA12_MT-140"
7926,175.295135948685,20983.1302215751,549120.70809642,0.209273425323259,1.52165468832105,7967.0971,20.3,455,0,18.185,"NLA12_NE-125"
7927,9825.74341461124,140949.97694276,2608.80766894259,0.377085714082286,0.221166791517433,112.3596,23.02,44,0.003,7.176,"NLA12_SC-102"
7932,176.046942313171,9036.28391047315,894022.994220021,0.339577208254315,0.269095459775576,389.0426,17.48,34,0.002,0.869,"NLA12_WY-R04"
7933,129.612362801284,2988.70612983535,92786.4954305182,0.005424876289914,0.0437233385217239,3031.4424,25.28,69,0.003,5.145,"NLA12_IL-112"
7941,1587.45340437783,1022.78190237876,267.670641562255,0.0911052449088696,0.108326688404343,306.5773,22.9,9,0.002,3.063,"NLA12_ME-R07"
7942,226.413498710335,4927.66488474922,258755.009587358,0.10553488332008,0.389740858023423,3678.2293,22.1666666666667,159,0,12.43,"NLA12_MN-112"
7943,450.915066503359,14989.3458450183,24556.3557999176,0.0708677143007305,0.0664686082525197,95.135,19.1666666666667,24,NA,15.5,"NLA12_WI-161"
7945,1317.06743717999,45437.984996953,34025.1250135309,0.102797802364628,1.55710229121637,9028.3039,21.9,259,0.003,17.841,"NLA12_MN-135"
7949,460.055415191347,2281.86090662554,2220.34217763776,0.976733602549751,2.08938529412071,128.5459,20.1125,23,0,1.756,"NLA12_OR-128"
7953,648.250231405526,2835.37543903044,1655.84323043382,0.0924025109535922,0.269176864273456,1156.1504,26.0666666666667,28,0.002,4.058,"NLA12_CT-108"
7955,8.53632123839188,710.271868542303,3269235.90404352,0.166615592392081,0.426954218963839,1170.1912,27.3,165,0.682,22.267,"NLA12_MD-104"
7956,553.528105425907,6398.28683141983,8194.92260308937,0.218992383013575,0.378840130398473,1957.3489,22.88,62,0.002,24.155,"NLA12_WA-133"
7957,565.628495031882,7148.57524174229,3091.53236047883,0.0990623910554511,0.240664782183688,468.4149,11.625,9,0.1,2.436,"NLA12_CO-130"
7958,471.241426304763,2855.24665077257,1586.33658390751,8.85864828665149,19.7184739118943,27.1019,16.9333333333333,12,0.003,1.237,"NLA12_UT-126"
7959,620.71796888752,3491.89485949764,6322.12532341095,0.327374177653407,1.45157554069178,124.3241,28.7,5,0.08,0.429,"NLA12_OK-107"
7960,318.652848723579,14319.5924927329,331067.224864554,0.315202832661862,2.46318348929765,9395.8832,21.4,374,0,11.305,"NLA12_NE-121"
7963,270.993689455433,929.234761775926,30955.3333852801,0.0326011058259331,0.129159002978401,1091.5642,28.35,81,0.005,20.461,"NLA12_VA-127"
7964,3072.52592680187,15493.8042780745,2578.76692111341,0.177807188430918,0.962098674095686,1691.0728,25.175,61,0,11.859,"NLA12_VA-130"
7971,182.399229126829,3866.11024860046,103593.668254822,0.0791753347524804,0.164476600398445,2149.648,21.9333333333333,159,0,20.219,"NLA12_MN-114"
7972,1026.83455202938,1408.45274854658,2733.22986907019,0.0666884806270346,0.469771530536927,7129.0738,27.0666666666667,81,0.55,18.285,"NLA12_DE-103"
7973,29.2876985220673,487.388560020513,6539.63023607635,0.0206557553622223,0.00760619699102825,20.4253,24.4,64,0.011,25.068,"NLA12_IL-116"
7982,108.135823203,802.762568210327,47948.3870092383,0.193343964931753,0.240431435388711,499.141,23.7666666666667,13,0.04,1.808,"NLA12_PA-113"
7984,246.095614077988,2099.56290802152,55477.7112507718,0.325012509187308,0.563640795408356,581.3727,23.3666666666667,64,0,10.782,"NLA12_IN-185"
7988,560.925852019373,590.400857738524,332.997296750639,0.233526893764472,0.0843122305878865,122.1324,19.1666666666667,5.6,0.005,5,"NLA12_CA-135"
7989,1371.27456294975,2145.0687429068,1733.72523135406,0.0416322536575701,0.043605376801726,347.2524,19.6333333333333,9.7,0.0058,4.25,"NLA12_CA-123"
7994,63.5025124003615,622.658313340646,27068.8162361623,0.0525290816135269,0.131119558932808,370.7927,28.8,56,0,17.761,"NLA12_TX-128"
7995,85.8222409610915,260.426873037198,5568.89408558648,0.0975949060697919,0.0941555224890845,515.1857,20.775,17,0,1.534,"NLA12_OR-144"
7996,208.416604425291,1534.41204832748,2333.48994933046,0.496565305580272,0.580098612080793,71.1417,15.85,11,0.002,0.617,"NLA12_UT-159"
7998,771.643396597726,1458.79470598112,644.744746852754,0.782645554313293,0.466990469486717,149.1007,17.7433333333333,14,0,0.12,"NLA12_UT-147"
8000,294.336627451916,7085.04972495375,28003.5662005624,0.0242862266373687,0.267899759668313,3221.8385,30.7,25,0,0.539,"NLA12_SC-127"
8007,409.817718618351,1184.68338539362,1730.13775561106,0.18109253581382,0.110698324929804,25.0811,19.1666666666667,9,0.003,2.564,"NLA12_WY-R01"
8008,1341.04398412694,7244.76475008748,2664.02140405994,3.94689058876544,11.9910808780843,215.4797,18.1,91,0.007,11.631,"NLA12_MT-144"
8010,5529.79650433604,18882.114899807,11819.6359047479,0.842428627032364,2.17509354509748,327.3158,20.5025,32,51.66,2.195,"NLA12_SD-143"
